Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
75e8431d-adac-4732-ba1f-2e648c014c57,659682,Landing Page Submission,Google,No,No,0,0,0,0.0,Page Visited on Website,United Kingdom,Finance Management,Student of SomeSchool,Student,,No,No,No,No,No,No,No,No,Ringing,Low in Relevance,No,No,Lateral Student,Other Cities,01.High,02.Medium,17,16,No,No,Page Visited on Website
9cf06750-f0df-4b76-b16a-5fc224d5f70e,659681,Lead Import,Olark Chat,No,No,1,17,84,2.68,Page Visited on Website,,Select,Select,Other,Quality Education,No,No,No,No,No,No,No,No,number not provided,Might be,No,No,Lateral Student,Mumbai,02.Medium,02.Medium,15,13,No,No,Page Visited on Website
b35388b5-8995-4384-bc3f-477384f5f2ff,659680,API,Olark Chat,No,No,1,1,1710,1.0,Email Opened,Oman,Operations Management,Select,Businessman,,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Select,Select,01.High,02.Medium,15,12,No,No,Email Opened
aa24f4c8-1c92-4317-bb5e-47c155332f4e,659679,Landing Page Submission,Email,No,No,0,9,758,9.0,Unsubscribed,United States,IT Projects Management,Word Of Mouth,Other,Affordable Fees,No,No,No,No,No,No,No,No,Busy,High in Relevance,No,Yes,Potential Lead,,02.Medium,01.High,12,17,No,No,Unsubscribed
43b849ed-86d8-4386-9321-3db002f604cb,659678,API,Google,No,No,0,5,81,5.0,Unreachable,United Kingdom,Business Administration,Online Search,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,Graduation in progress,Low in Relevance,No,No,Potential Lead,,02.Medium,03.Low,12,11,No,No,Unreachable
1791b045-bc21-4ab0-999b-b75fff308037,659677,API,Reference,No,No,0,9,916,9.0,SMS Sent,Singapore,IT Projects Management,Word Of Mouth,Student,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,High in Relevance,No,No,Potential Lead,,03.Low,02.Medium,13,14,No,No,Olark Chat Conversation
ed082578-3612-449f-ba59-1a64ab30a795,659676,API,YouTube,No,No,1,13,681,13.0,Page Visited on Website,Bahrain,Human Resource Management,Student of SomeSchool,Other,,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Potential Lead,Thane & Outskirts,01.High,03.Low,18,10,No,No,Page Visited on Website
6b474c76-e356-4265-841e-395106dd3b04,659675,Quick Add Form,Facebook,No,No,0,16,1567,16.0,Unreachable,Kuwait,"Banking, Investment And Insurance",Reference,Other,,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Lateral Student,,02.Medium,02.Medium,16,16,No,No,Unreachable
1a0542b9-0a0b-4b64-9986-c28ddd388a55,659674,Quick Add Form,Olark Chat,No,No,1,4,571,8.13,Email Opened,United States,Select,Select,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Potential Lead,Thane & Outskirts,03.Low,01.High,12,15,No,No,Email Opened
7f11d228-8bf5-4f41-b19d-417ab73928f0,659673,Lead Import,Welingak Website,No,No,1,10,1607,10.0,Modified,India,Operations Management,Student of SomeSchool,Other,Better Career Prospects,No,No,No,No,No,No,No,No,,Worst,Yes,No,Other Leads,Thane & Outskirts,03.Low,01.High,11,15,No,No,Modified
867d1e93-4ebe-4ded-aeaa-c20cb5387bec,659672,API,Olark Chat,No,No,0,13,1695,13.0,Email Link Clicked,Oman,Finance Management,Online Search,Student,Flexibility & Convenience,No,No,No,No,No,No,No,No,Closed by Horizzon,Low in Relevance,No,No,Potential Lead,,02.Medium,02.Medium,13,16,No,Yes,Email Link Clicked
195ab452-fc29-4b58-87b3-8cefac74fc0c,659671,Lead Add Form,Google,No,No,0,16,377,16.0,Unsubscribed,United Kingdom,Select,Multiple Sources,Other,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,Not Sure,No,No,Dual Specialization Student,Other Metro Cities,01.High,01.High,18,17,No,Yes,Unsubscribed
188085d5-523b-4a46-a5af-e40b821d96d9,659670,API,Welingak Website,No,No,0,3,1606,4.19,Had a Phone Conversation,United States,Supply Chain Management,Email,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Other Leads,,02.Medium,01.High,14,15,No,No,Unreachable
8f6b38cb-5239-4902-8eb4-7cc4b1befe6a,659669,Landing Page Submission,Email,No,No,0,16,1667,16.0,Unsubscribed,United States,E-COMMERCE,Online Search,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Other Leads,Other Cities,02.Medium,03.Low,12,10,Yes,No,Unsubscribed
82b4d529-0b0a-486d-bc19-482b92c7a7c0,659668,Quick Add Form,Email,No,No,1,12,1420,5.55,Form Submitted on Website,United States,IT Projects Management,Reference,Other,Affordable Fees,No,No,No,No,No,No,No,No,,Might be,No,No,Dual Specialization Student,Other Metro Cities,01.High,01.High,18,16,No,Yes,Unreachable
54f2ab58-ebb5-492a-8470-2ba0cd281052,659667,API,Facebook,No,No,0,11,1369,11.0,Unreachable,Kuwait,Operations Management,Reference,Businessman,,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Other Leads,Mumbai,03.Low,02.Medium,10,13,No,Yes,Unreachable
04df8e69-c7f6-4ae9-a2ae-ab5ec7d844fc,659666,Lead Import,Referral Sites,No,No,0,14,1362,14.0,Email Opened,Kuwait,Services Excellence,Other,Businessman,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,High in Relevance,No,No,,Other Metro Cities,02.Medium,02.Medium,14,14,No,Yes,Email Opened
1936dbb3-6c1e-419b-8859-22998b23cd5e,659665,API,Email,No,No,0,16,1701,16.0,Olark Chat Conversation,Kuwait,Operations Management,Select,Other,Affordable Fees,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Dual Specialization Student,Mumbai,02.Medium,03.Low,13,11,No,No,Page Visited on Website
967d2af0-e846-4ec4-a86c-353101e5698f,659664,API,Organic Search,No,No,0,12,709,12.0,Page Visited on Website,Oman,Rural and Agribusiness,Student of SomeSchool,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,Already a student,Low in Relevance,No,No,Other Leads,Mumbai,01.High,01.High,15,16,No,Yes,Page Visited on Website
b2169cc2-25a5-4110-95e6-e2c4606248f1,659663,Lead Import,Referral Sites,No,No,1,16,1191,16.0,Email Opened,Bahrain,Media and Advertising,Student of SomeSchool,Working Professional,Flexibility & Convenience,No,No,No,No,No,No,No,No,number not provided,,No,No,Lateral Student,Other Cities of Maharashtra,,01.High,11,16,No,No,Email Opened
9267ae29-eb4c-46ac-911d-9454e23fbe2a,659662,Quick Add Form,Organic Search,No,No,0,5,948,1.93,Had a Phone Conversation,Oman,Media and Advertising,Reference,Student,Quality Education,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,01.High,15,17,No,No,Olark Chat Conversation
07c408c7-950e-4e57-a3f6-44d706301f27,659661,Quick Add Form,Facebook,No,No,0,0,0,0.0,View in browser link Clicked,,International Business,Word Of Mouth,,Quality Education,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Other Leads,Other Cities of Maharashtra,03.Low,,9,11,No,No,Email Opened
51883451-0a14-4813-b647-ddfb3ad07364,659660,API,Google,No,No,0,1,1975,1.0,SMS Sent,Qatar,Select,Student of SomeSchool,,Better Career Prospects,No,No,No,No,No,No,No,No,in touch with EINS,Might be,No,No,,Mumbai,01.High,03.Low,16,9,No,No,Email Opened
79c73212-5263-42c8-a2e9-32836ddac62a,659659,Lead Import,Google,No,No,1,13,1109,13.0,Page Visited on Website,Kuwait,"Banking, Investment And Insurance",Word Of Mouth,,,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Dual Specialization Student,Mumbai,02.Medium,01.High,13,18,No,No,Page Visited on Website
f541e881-0d79-40fb-beda-d752ee797996,659658,Landing Page Submission,Referral Sites,No,No,0,11,489,11.0,Email Opened,India,Select,Student of SomeSchool,Businessman,,No,No,No,No,No,No,No,No,opp hangup,Might be,No,No,Other Leads,,01.High,01.High,18,15,No,No,Email Opened
42f3e387-3f03-4705-9081-30f18feb1103,659657,Landing Page Submission,Facebook,No,No,0,7,762,7.0,Modified,India,International Business,Other,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,switched off,,No,No,Other Leads,,02.Medium,02.Medium,13,15,No,No,Modified
505fd559-0cdd-4746-8a7a-6aaa079d7736,659656,Lead Add Form,Facebook,No,No,0,14,1401,14.0,Email Bounced,Oman,Select,Other,,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Select,Thane & Outskirts,03.Low,01.High,9,15,No,No,Modified
8bc4094a-c8bb-4115-b662-470211a5fb5f,659655,Quick Add Form,Email,No,No,0,0,0,0.0,Converted to Lead,United States,Select,Other,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Low in Relevance,No,No,Dual Specialization Student,,02.Medium,01.High,12,17,No,No,Olark Chat Conversation
f0038f8a-186e-46d6-ae3f-bc91c8ebd1c4,659654,Quick Add Form,Olark Chat,No,No,0,16,683,4.38,Email Opened,UAE,Rural and Agribusiness,Email,Unemployed,Quality Education,No,No,No,No,No,No,No,No,Busy,High in Relevance,No,No,Potential Lead,Other Metro Cities,02.Medium,02.Medium,14,12,No,Yes,Email Opened
45a3dfe2-e52c-4845-8fa2-2e8071f8c78e,659653,Quick Add Form,Olark Chat,No,No,0,3,810,3.0,Unsubscribed,Oman,Retail Management,Email,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Lateral Student,Mumbai,03.Low,02.Medium,12,15,No,Yes,Unsubscribed
5f31e91b-4c8e-4041-9611-9b44a56ba03f,659652,Landing Page Submission,Welingak Website,No,No,0,9,1759,9.0,View in browser link Clicked,Saudi Arabia,Operations Management,Multiple Sources,Working Professional,Quality Education,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,,03.Low,01.High,13,16,No,No,Olark Chat Conversation
33b109c6-aab4-4aeb-b0b4-9519b3cecff6,659651,Lead Import,Google,No,No,0,10,269,10.0,Page Visited on Website,Bahrain,Human Resource Management,Email,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,,Mumbai,02.Medium,02.Medium,13,13,No,No,Page Visited on Website
40bead1e-f750-4e2d-8081-dc4306e9dcfe,659650,Lead Add Form,Olark Chat,No,Yes,0,10,161,4.65,Email Bounced,United Kingdom,Human Resource Management,Multiple Sources,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Potential Lead,,01.High,02.Medium,15,15,No,Yes,Modified
041eb349-021c-40c2-af9d-d76d3d17a805,659649,Lead Import,Direct Traffic,Yes,No,0,6,1175,6.0,Email Link Clicked,Saudi Arabia,IT Projects Management,Reference,,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Worst,No,No,Potential Lead,Other Cities of Maharashtra,01.High,02.Medium,15,13,No,Yes,Email Link Clicked
08f323c7-678e-41ee-ae3c-379a000c20c2,659648,Lead Add Form,Welingak Website,Yes,No,0,1,237,1.0,Form Submitted on Website,Bahrain,Services Excellence,Multiple Sources,Other,Quality Education,No,No,No,No,No,No,No,No,opp hangup,,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,16,13,No,No,Olark Chat Conversation
f6b76e73-4a3d-487b-920f-b4991d784c39,659647,Lead Import,Referral Sites,Yes,No,0,0,0,0.0,Olark Chat Conversation,Bahrain,IT Projects Management,Email,Working Professional,Flexibility & Convenience,No,No,No,No,No,No,No,No,,Not Sure,No,No,Lateral Student,Other Cities of Maharashtra,01.High,01.High,18,18,No,No,Modified
8a47950b-20cc-4e96-9ea8-1f526a344c9d,659646,Quick Add Form,Welingak Website,No,No,0,9,322,3.37,SMS Sent,Kuwait,Supply Chain Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,High in Relevance,No,No,Select,Other Metro Cities,03.Low,02.Medium,10,12,No,No,Email Opened
0ab0fb59-809b-4c07-9658-1e31994be030,659645,API,Welingak Website,No,No,1,6,1153,6.0,SMS Sent,United Kingdom,Human Resource Management,Word Of Mouth,Working Professional,Affordable Fees,No,No,No,No,No,No,No,No,Graduation in progress,Not Sure,No,No,,,01.High,01.High,17,15,No,Yes,Page Visited on Website
f47b5eb6-f7b7-4783-bfcb-433fd0417455,659644,Landing Page Submission,Direct Traffic,No,No,0,5,1001,5.0,Modified,Bahrain,Operations Management,Online Search,Student,Affordable Fees,No,No,No,No,No,No,No,No,,High in Relevance,No,No,,Thane & Outskirts,02.Medium,02.Medium,14,12,No,Yes,Modified
7ab40630-cd44-477c-ad7d-f451793e5548,659643,Lead Import,Welingak Website,No,No,0,2,212,2.0,Unsubscribed,United States,Rural and Agribusiness,Multiple Sources,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,Ringing,Low in Relevance,No,No,Dual Specialization Student,Other Cities,02.Medium,01.High,13,16,No,Yes,Unsubscribed
d6c8da34-d633-4998-a914-0c4518084675,659642,Landing Page Submission,Email,No,No,0,16,601,16.0,Converted to Lead,Oman,Operations Management,Multiple Sources,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Low in Relevance,No,No,,Thane & Outskirts,01.High,02.Medium,18,12,No,No,Unreachable
3b3a9cb0-e9c3-4039-8214-98427147f666,659641,Quick Add Form,Email,Yes,No,0,6,452,6.0,Email Bounced,,Select,Email,Student,Flexibility & Convenience,No,No,No,No,No,No,No,No,Busy,Worst,No,No,Select,,03.Low,02.Medium,10,16,No,No,Modified
f5e36a0f-a6d5-4703-8152-2ae41b0774e4,659640,API,Reference,No,No,0,4,1222,4.0,Olark Chat Conversation,Kuwait,"Banking, Investment And Insurance",Student of SomeSchool,,Flexibility & Convenience,No,No,No,No,No,No,No,No,in touch with EINS,Worst,No,No,Dual Specialization Student,Other Cities of Maharashtra,02.Medium,01.High,14,18,No,No,Modified
d777dcec-d992-4347-aaf3-96e4389fb855,659639,Landing Page Submission,Facebook,Yes,No,0,3,41,3.0,SMS Sent,Singapore,Operations Management,Word Of Mouth,Other,Affordable Fees,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,,Select,02.Medium,02.Medium,16,16,No,No,Unreachable
e981b117-57c2-4394-ba6d-e61f12ed8cd2,659638,Landing Page Submission,YouTube,No,No,0,2,1417,2.0,Email Bounced,Kuwait,Rural and Agribusiness,Email,Student,Quality Education,No,No,No,No,No,No,No,No,in touch with EINS,High in Relevance,No,No,,Other Metro Cities,02.Medium,02.Medium,15,13,No,No,Olark Chat Conversation
98435764-11ad-48e9-be30-9d027e40cebc,659637,Lead Import,Google,Yes,No,0,4,1642,4.0,Page Visited on Website,Kuwait,Business Administration,Student of SomeSchool,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,,Other Cities of Maharashtra,02.Medium,02.Medium,12,13,No,Yes,Page Visited on Website
a036b475-d1c4-465f-8ef2-28b9fa8437b7,659636,Lead Import,Welingak Website,Yes,No,0,13,1670,1.34,Page Visited on Website,UAE,Select,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,12,16,Yes,No,Page Visited on Website
01442130-9900-434d-aca9-38874a488b9e,659635,Landing Page Submission,Email,Yes,No,0,0,0,0.0,SMS Sent,Kuwait,Supply Chain Management,Online Search,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,,,No,No,Dual Specialization Student,,03.Low,03.Low,9,12,No,No,Olark Chat Conversation
4a641411-e03f-40bd-9eda-f0c70d73230b,659634,Lead Add Form,Referral Sites,No,No,0,0,0,0.0,Page Visited on Website,Qatar,Media and Advertising,Multiple Sources,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,opp hangup,Worst,No,No,Other Leads,Other Metro Cities,03.Low,02.Medium,12,14,No,No,Page Visited on Website
5e51d4ff-6f0d-4d56-99c7-e5aa6e602121,659633,API,Olark Chat,No,No,1,11,313,5.1,Form Submitted on Website,Singapore,Hospitality Management,Email,Working Professional,Affordable Fees,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,12,12,No,Yes,Page Visited on Website
de58a88c-72ed-47b8-bb18-b6d0a730e39f,659632,Lead Add Form,Direct Traffic,No,No,1,0,0,0.0,Email Opened,UAE,International Business,Select,Working Professional,,No,No,No,No,No,No,No,No,,Low in Relevance,No,No,Potential Lead,,02.Medium,02.Medium,15,13,No,Yes,Email Opened
c364727b-34bd-428c-b828-9ae6f38fc883,659631,Lead Add Form,Welingak Website,No,No,0,16,1312,2.81,SMS Sent,,Select,Select,Businessman,,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Potential Lead,,02.Medium,02.Medium,14,15,No,No,Modified
aab0d34c-88a0-43d7-be96-a7567499d39e,659630,Landing Page Submission,Reference,No,No,1,4,973,4.0,Unsubscribed,UAE,Retail Management,Word Of Mouth,Working Professional,,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,15,12,No,No,Unsubscribed
d8d31548-f11f-4b19-8e3d-7379a5aaf059,659629,API,Google,Yes,No,0,6,768,6.0,Unsubscribed,Saudi Arabia,Supply Chain Management,Multiple Sources,Unemployed,Quality Education,No,No,No,No,No,No,No,No,,Not Sure,No,No,Dual Specialization Student,Mumbai,02.Medium,02.Medium,12,15,No,No,Unsubscribed
5e1ff538-7622-4122-8fbb-d03f31b6d81f,659628,Lead Import,Organic Search,No,No,1,6,868,6.0,Unreachable,Bahrain,E-COMMERCE,Reference,Businessman,,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities of Maharashtra,02.Medium,03.Low,12,12,No,No,Unreachable
1e0acb6f-2656-4210-b3e4-d6ab0d7a2530,659627,Lead Import,Facebook,No,No,0,15,270,15.0,Email Link Clicked,Qatar,Retail Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,in touch with EINS,Might be,No,No,Lateral Student,Other Cities of Maharashtra,01.High,02.Medium,17,12,No,Yes,Email Link Clicked
75d4f72f-f96f-42ce-897d-0c2af9ed475f,659626,Lead Add Form,Organic Search,No,No,0,3,313,3.0,Had a Phone Conversation,United States,Media and Advertising,Select,,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Low in Relevance,No,No,Dual Specialization Student,,,01.High,13,15,No,Yes,Olark Chat Conversation
30b28fa9-ae76-4fa7-a95d-284174166566,659625,Quick Add Form,Reference,No,No,0,9,1207,9.0,Email Link Clicked,United States,Media and Advertising,Word Of Mouth,Unemployed,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,Lateral Student,Other Metro Cities,03.Low,02.Medium,12,13,No,No,Email Link Clicked
88c8359c-69c8-4b61-b0b9-b440a1c928ad,659624,Quick Add Form,Organic Search,No,No,0,8,1765,8.0,Olark Chat Conversation,United Kingdom,Marketing Management,Email,Other,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Potential Lead,Other Metro Cities,02.Medium,02.Medium,12,15,No,No,Olark Chat Conversation
a2dc568e-4168-4c97-bb02-9352c7a6e99a,659623,API,YouTube,No,No,0,17,877,17.0,Email Bounced,,International Business,Online Search,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,Select,Thane & Outskirts,02.Medium,02.Medium,16,12,No,No,Modified
89778efb-88f1-4c76-ac4a-99109ee08877,659622,Lead Add Form,Olark Chat,No,No,1,16,1094,16.0,Had a Phone Conversation,Bahrain,IT Projects Management,Word Of Mouth,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,Already a student,High in Relevance,No,No,Lateral Student,Other Metro Cities,02.Medium,02.Medium,12,15,No,Yes,Email Opened
73e2b065-c975-464e-afac-38a9b8cf4d23,659621,Lead Import,Google,No,No,0,10,1490,10.0,Had a Phone Conversation,,Select,Word Of Mouth,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,switched off,Low in Relevance,No,No,Potential Lead,,02.Medium,02.Medium,15,14,No,No,Modified
7086d63a-e3d4-42c1-a6b5-bebfa10ce75e,659620,Lead Import,Google,No,No,1,16,251,16.0,Had a Phone Conversation,Bahrain,Services Excellence,Reference,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,Closed by Horizzon,Worst,No,No,,Other Metro Cities,02.Medium,02.Medium,16,14,No,No,Email Opened
be2c9a90-01fe-48d4-9a4f-343406545b09,659619,Lead Import,Referral Sites,No,No,0,1,956,1.0,SMS Sent,UAE,Finance Management,Email,,Affordable Fees,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Lateral Student,Other Cities,02.Medium,01.High,13,15,No,No,Email Opened
6709445d-0581-4995-bc0a-35413828af33,659618,Lead Import,YouTube,No,No,0,3,848,3.0,Form Submitted on Website,United Kingdom,Rural and Agribusiness,Reference,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,High in Relevance,No,No,Lateral Student,Thane & Outskirts,02.Medium,02.Medium,15,15,No,No,Olark Chat Conversation
3d2187ad-36e7-4a62-b0f7-df22f87fb8c6,659617,Quick Add Form,Facebook,No,No,0,4,1460,4.0,Had a Phone Conversation,Saudi Arabia,Marketing Management,Other,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Might be,No,No,Other Leads,,02.Medium,02.Medium,16,13,No,Yes,Email Opened
d8f9afa8-ff35-4b8c-bd50-06dfd2353580,659616,Lead Import,Olark Chat,No,No,0,12,942,12.0,SMS Sent,,IT Projects Management,Word Of Mouth,,Flexibility & Convenience,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Other Leads,Other Metro Cities,02.Medium,03.Low,16,9,No,No,Modified
bbfd62c2-8393-41ed-a170-fe348bee28e4,659615,Landing Page Submission,Olark Chat,No,No,1,7,855,7.0,Page Visited on Website,Singapore,Services Excellence,Online Search,,Flexibility & Convenience,No,No,No,No,No,No,No,No,Ringing,Worst,No,No,Potential Lead,Other Cities,02.Medium,03.Low,14,10,No,No,Page Visited on Website
e2330cda-ed46-465c-a3d4-7450b9005c67,659614,API,Referral Sites,No,No,0,17,1440,5.55,Email Link Clicked,Singapore,Select,Student of SomeSchool,Businessman,,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),High in Relevance,No,No,Select,Other Cities of Maharashtra,,02.Medium,14,14,No,No,Email Link Clicked
de121602-34bd-4e8d-89e5-218a250a0e50,659613,Quick Add Form,Google,No,Yes,1,11,1620,11.0,Modified,,Healthcare Management,Online Search,,Affordable Fees,No,No,No,No,No,No,No,No,,Might be,No,No,Select,Mumbai,01.High,01.High,18,17,No,No,Modified
fb55f694-e00e-4e25-bec6-684600644192,659612,Landing Page Submission,Olark Chat,Yes,No,1,15,1384,15.0,SMS Sent,,Healthcare Management,Email,,Affordable Fees,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,16,12,No,No,Olark Chat Conversation
6769a8ca-d8e4-4bba-9466-fa3f5028bb51,659611,Lead Add Form,Google,No,Yes,1,4,124,4.0,Email Bounced,United States,Marketing Management,Online Search,Other,,No,No,No,No,No,No,No,No,Already a student,High in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,01.High,12,17,No,No,Modified
7119f969-9914-426a-a76b-5203df97e02d,659610,Lead Import,Referral Sites,No,No,1,12,1080,12.0,Unsubscribed,United Kingdom,Marketing Management,Word Of Mouth,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,number not provided,Not Sure,No,No,Potential Lead,Other Cities,01.High,02.Medium,18,16,No,No,Unsubscribed
ddb783d1-237e-4385-b30a-25972435d797,659609,Lead Import,YouTube,Yes,No,1,3,236,3.0,Email Opened,Kuwait,Rural and Agribusiness,Select,Working Professional,Affordable Fees,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Lateral Student,Other Cities of Maharashtra,02.Medium,01.High,12,16,No,Yes,Email Opened
20a2c254-a42b-4220-850d-6ef950d36d0c,659608,Lead Import,Reference,No,No,0,11,58,11.0,Unreachable,Kuwait,Rural and Agribusiness,Select,,Quality Education,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Dual Specialization Student,Other Metro Cities,01.High,02.Medium,16,13,No,No,Unreachable
672fccbe-5ac8-4d55-a6be-9928c986fb8c,659607,API,Welingak Website,No,No,0,7,1525,7.0,Unsubscribed,India,Operations Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Low in Relevance,No,No,Lateral Student,,02.Medium,01.High,12,17,No,Yes,Unsubscribed
b0942db1-5010-4daf-aae0-6c9599856d81,659606,Landing Page Submission,Organic Search,No,No,1,7,912,7.0,Page Visited on Website,Oman,Services Excellence,Email,Businessman,Quality Education,No,No,No,No,No,No,No,No,Closed by Horizzon,Worst,No,No,Lateral Student,Mumbai,03.Low,02.Medium,13,14,No,Yes,Page Visited on Website
ede53534-00b0-4d8d-8b2f-cd4c146d9cfb,659605,API,Olark Chat,No,No,0,5,806,1.09,SMS Sent,India,Operations Management,Word Of Mouth,Student,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,Worst,No,No,Dual Specialization Student,Mumbai,02.Medium,01.High,14,15,No,No,Email Opened
a1830fef-eb8f-4abf-bfee-60bf34678a09,659604,Lead Add Form,Direct Traffic,No,No,0,9,329,9.0,Page Visited on Website,Bahrain,Retail Management,Select,,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,High in Relevance,No,No,Other Leads,Other Cities,02.Medium,02.Medium,14,12,No,Yes,Page Visited on Website
2c342281-e41f-4971-8f68-65bb82c6e23c,659603,Landing Page Submission,Google,Yes,Yes,0,17,1615,17.0,Unreachable,Bahrain,Select,Online Search,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Dual Specialization Student,Thane & Outskirts,02.Medium,02.Medium,15,16,No,Yes,Unreachable
fa1be71d-6152-4d62-b44d-21ebf214e002,659602,API,Reference,No,No,0,8,537,8.0,View in browser link Clicked,India,Hospitality Management,Other,Working Professional,Flexibility & Convenience,No,No,No,No,No,No,No,No,,,No,No,Other Leads,,03.Low,02.Medium,11,15,No,No,Email Opened
4f6242d2-4314-4e06-8fee-4de47b391644,659601,API,Reference,No,No,0,11,1420,6.48,Form Submitted on Website,Bahrain,Supply Chain Management,Other,Student,Flexibility & Convenience,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Other Leads,Other Cities of Maharashtra,01.High,02.Medium,15,12,No,No,Olark Chat Conversation
605ee7fa-c1d5-4e1b-b14e-a995b81adf10,659600,Lead Import,Reference,No,No,0,11,677,11.0,Email Link Clicked,Qatar,IT Projects Management,Other,,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,Might be,No,No,Select,Other Metro Cities,02.Medium,01.High,12,16,No,Yes,Email Link Clicked
